,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
149,NeuralNetFastAI_BAG_L2,,0.9223300970873787,accuracy,,9.345961332321167,1327.5755896568298,,0.17976641654968262,11.763065099716187,2,False,91
150,RandomForestEntr_BAG_L2,,0.919093851132686,accuracy,,9.281939029693604,1316.850403547287,,0.11574411392211914,1.0378789901733398,2,False,95
151,ExtraTreesGini_BAG_L2,,0.9158576051779935,accuracy,,9.290613174438477,1316.7994222640991,,0.12441825866699219,0.9868977069854736,2,False,97
152,NeuralNetFastAI_r191_BAG_L1,,0.912621359223301,accuracy,,0.14542603492736816,13.838236808776855,,0.14542603492736816,13.838236808776855,1,False,17
153,NeuralNetFastAI_r134_BAG_L1,,0.912621359223301,accuracy,,0.1807243824005127,22.558109283447266,,0.1807243824005127,22.558109283447266,1,False,59
154,NeuralNetTorch_r86_BAG_L1,,0.912621359223301,accuracy,,0.20724749565124512,29.674718379974365,,0.20724749565124512,29.674718379974365,1,False,32
155,WeightedEnsemble_L2,,0.912621359223301,accuracy,,0.26250433921813965,24.945261240005493,,0.0,0.4948582649230957,2,False,90
156,NeuralNetTorch_r79_BAG_L1,,0.912621359223301,accuracy,,0.26250433921813965,24.450402975082397,,0.26250433921813965,24.450402975082397,1,False,15
157,RandomForestGini_BAG_L2,,0.912621359223301,accuracy,,9.305702686309814,1316.7135796546936,,0.13950777053833008,0.901055097579956,2,False,94
158,LightGBM_r130_BAG_L1,,0.9029126213592233,accuracy,,0.019365310668945312,3.9155755043029785,,0.019365310668945312,3.9155755043029785,1,False,31
159,LightGBM_r121_BAG_L1,,0.9029126213592233,accuracy,,0.04801797866821289,5.439895868301392,,0.04801797866821289,5.439895868301392,1,False,87
160,XGBoost_r98_BAG_L1,,0.9029126213592233,accuracy,,0.07403087615966797,8.873812198638916,,0.07403087615966797,8.873812198638916,1,False,49
161,NeuralNetFastAI_r145_BAG_L1,,0.9029126213592233,accuracy,,0.11910295486450195,12.021043539047241,,0.11910295486450195,12.021043539047241,1,False,28
162,NeuralNetFastAI_r95_BAG_L1,,0.9029126213592233,accuracy,,0.12917089462280273,12.897578954696655,,0.12917089462280273,12.897578954696655,1,False,47
163,NeuralNetFastAI_BAG_L1,,0.9029126213592233,accuracy,,0.15604281425476074,10.490408897399902,,0.15604281425476074,10.490408897399902,1,False,3
164,NeuralNetFastAI_r156_BAG_L1,,0.9029126213592233,accuracy,,0.16425824165344238,14.710381269454956,,0.16425824165344238,14.710381269454956,1,False,43
165,LightGBMLarge_BAG_L1,,0.8996763754045307,accuracy,,0.014136075973510742,5.4763147830963135,,0.014136075973510742,5.4763147830963135,1,False,13
166,LightGBM_r15_BAG_L1,,0.8996763754045307,accuracy,,0.018660783767700195,4.080726861953735,,0.018660783767700195,4.080726861953735,1,False,50
167,XGBoost_r89_BAG_L1,,0.8964401294498382,accuracy,,0.02337193489074707,4.447476625442505,,0.02337193489074707,4.447476625442505,1,False,29
168,LightGBM_BAG_L1,,0.8964401294498382,accuracy,,0.03068852424621582,3.416724681854248,,0.03068852424621582,3.416724681854248,1,False,5
169,XGBoost_r49_BAG_L1,,0.8964401294498382,accuracy,,0.03090524673461914,5.297535181045532,,0.03090524673461914,5.297535181045532,1,False,70
170,XGBoost_r194_BAG_L1,,0.8964401294498382,accuracy,,0.09476065635681152,3.9373056888580322,,0.09476065635681152,3.9373056888580322,1,False,35
171,NeuralNetTorch_r71_BAG_L1,,0.8964401294498382,accuracy,,0.19703102111816406,16.373440265655518,,0.19703102111816406,16.373440265655518,1,False,73
